"user_id;""event_code"";""data1"";""data2"";""data3"";""timestamp"";""session_id"""
"22346;""8"";""26 total bookmarks"";""5 folders"";""folder depth 1"";""1289254388460"";"""""
"22346;""8"";""26 total bookmarks"";""5 folders"";""folder depth 1"";""1289262805095"";"""""
"22349;""8"";""26 total bookmarks"";""6 folders"";""folder depth 1"";""1289260674778"";"""""
"22349;""8"";""26 total bookmarks"";""6 folders"";""folder depth 1"";""1289260874851"";"""""
"22349;""8"";""26 total bookmarks"";""6 folders"";""folder depth 1"";""1289261236709"";"""""
"22353;""8"";""30 total bookmarks"";""7 folders"";""folder depth 1"";""1289273326917"";"""""
"22354;""8"";""103 total bookmarks"";""3 folders"";""folder depth 1"";""1289260617900"";"""""
"22355;""8"";""697 total bookmarks"";""160 folders"";""folder depth 4"";""1289253301320"";"""""
"22355;""8"";""697 total bookmarks"";""160 folders"";""folder depth 4"";""1289255111213"";"""""
"22358;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289262613738"";"""""
"22358;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289265691786"";"""""
"22358;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289267703892"";"""""
"22364;""8"";""30 total bookmarks"";""192 folders"";""folder depth 2"";""1289258558103"";"""""
"22366;""8"";""42 total bookmarks"";""3 folders"";""folder depth 1"";""1289268992235"";"""""
"22368;""8"";""45 total bookmarks"";""2 folders"";""folder depth 1"";""1289253636071"";"""""
"22368;""8"";""45 total bookmarks"";""2 folders"";""folder depth 1"";""1289263964123"";"""""
"22372;""8"";""46 total bookmarks"";""0 folders"";""folder depth 0"";""1289259555430"";"""""
"22372;""8"";""46 total bookmarks"";""0 folders"";""folder depth 0"";""1289260384327"";"""""
"22372;""8"";""46 total bookmarks"";""0 folders"";""folder depth 0"";""1289261126552"";"""""
"22372;""8"";""46 total bookmarks"";""0 folders"";""folder depth 0"";""1289261794262"";"""""
"22372;""8"";""46 total bookmarks"";""0 folders"";""folder depth 0"";""1289265918694"";"""""
"22372;""8"";""46 total bookmarks"";""0 folders"";""folder depth 0"";""1289268536806"";"""""
"22373;""8"";""32 total bookmarks"";""7 folders"";""folder depth 1"";""1289256936837"";"""""
"22373;""8"";""32 total bookmarks"";""7 folders"";""folder depth 1"";""1289261391219"";"""""
"22373;""8"";""32 total bookmarks"";""7 folders"";""folder depth 1"";""1289267872842"";"""""
"22373;""8"";""32 total bookmarks"";""7 folders"";""folder depth 1"";""1289268761039"";"""""
"22378;""8"";""269 total bookmarks"";""22 folders"";""folder depth 2"";""1289257314825"";"""""
"22382;""8"";""550 total bookmarks"";""43 folders"";""folder depth 3"";""1289254741915"";"""""
"22382;""8"";""550 total bookmarks"";""43 folders"";""folder depth 3"";""1289263216550"";"""""
"22382;""8"";""550 total bookmarks"";""43 folders"";""folder depth 3"";""1289269662041"";"""""
"22382;""8"";""550 total bookmarks"";""43 folders"";""folder depth 3"";""1289273129128"";"""""
"22382;""8"";""550 total bookmarks"";""43 folders"";""folder depth 3"";""1289273510281"";"""""
"22383;""8"";""33 total bookmarks"";""7 folders"";""folder depth 1"";""1289268169780"";"""""
"22384;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289258091446"";"""""
"22384;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289259627184"";"""""
"22386;""8"";""18 total bookmarks"";""2 folders"";""folder depth 1"";""1289254252852"";"""""
"22388;""8"";""88 total bookmarks"";""8 folders"";""folder depth 2"";""1289254712830"";"""""
"22388;""8"";""88 total bookmarks"";""8 folders"";""folder depth 2"";""1289256190194"";"""""
"22388;""8"";""88 total bookmarks"";""8 folders"";""folder depth 2"";""1289259351306"";"""""
"22388;""8"";""88 total bookmarks"";""8 folders"";""folder depth 2"";""1289259691438"";"""""
"22388;""8"";""88 total bookmarks"";""8 folders"";""folder depth 2"";""1289259848161"";"""""
"22388;""8"";""88 total bookmarks"";""8 folders"";""folder depth 2"";""1289259921601"";"""""
"22388;""8"";""88 total bookmarks"";""8 folders"";""folder depth 2"";""1289260423381"";"""""
"22388;""8"";""89 total bookmarks"";""8 folders"";""folder depth 2"";""1289262821650"";"""""
"22392;""8"";""264 total bookmarks"";""23 folders"";""folder depth 3"";""1289267513658"";"""""
"22392;""8"";""264 total bookmarks"";""23 folders"";""folder depth 3"";""1289268010073"";"""""
"22392;""8"";""264 total bookmarks"";""23 folders"";""folder depth 3"";""1289268918395"";"""""
"22403;""8"";""23 total bookmarks"";""4 folders"";""folder depth 1"";""1289272046737"";"""""
"22403;""8"";""23 total bookmarks"";""4 folders"";""folder depth 1"";""1289272242304"";"""""
"22403;""8"";""23 total bookmarks"";""4 folders"";""folder depth 1"";""1289274910491"";"""""
"22405;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289256777182"";"""""
"22405;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289258838809"";"""""
"22405;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289263576425"";"""""
"22405;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289275365937"";"""""
"22408;""8"";""64 total bookmarks"";""7 folders"";""folder depth 1"";""1289254743542"";"""""
"22413;""8"";""26 total bookmarks"";""7 folders"";""folder depth 1"";""1289259178380"";"""""
"22413;""8"";""26 total bookmarks"";""7 folders"";""folder depth 1"";""1289259518197"";"""""
"22414;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289273849827"";"""""
"22414;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289274909685"";"""""
"22414;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289275953384"";"""""
"22414;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289278429688"";"""""
"22418;""8"";""8 total bookmarks"";""1 folders"";""folder depth 1"";""1289265753153"";"""""
"22418;""8"";""8 total bookmarks"";""1 folders"";""folder depth 1"";""1289272983076"";"""""
"22420;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289259791499"";"""""
"22420;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289260106055"";"""""
"22420;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289260289383"";"""""
"22420;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289260503628"";"""""
"22420;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289267011414"";"""""
"22421;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289271529724"";"""""
"22422;""8"";""33 total bookmarks"";""3 folders"";""folder depth 1"";""1289254004927"";"""""
"22425;""8"";""16 total bookmarks"";""5 folders"";""folder depth 1"";""1289254316597"";"""""
"22425;""8"";""16 total bookmarks"";""5 folders"";""folder depth 1"";""1289254466685"";"""""
"22425;""8"";""16 total bookmarks"";""5 folders"";""folder depth 1"";""1289254602669"";"""""
"22425;""8"";""16 total bookmarks"";""5 folders"";""folder depth 1"";""1289254904967"";"""""
"22429;""8"";""63 total bookmarks"";""8 folders"";""folder depth 1"";""1289263990189"";"""""
"22430;""8"";""47 total bookmarks"";""16 folders"";""folder depth 1"";""1289255514765"";"""""
"22430;""8"";""47 total bookmarks"";""16 folders"";""folder depth 1"";""1289255604638"";"""""
"22432;""8"";""18 total bookmarks"";""2 folders"";""folder depth 1"";""1289255416992"";"""""
"22432;""8"";""18 total bookmarks"";""2 folders"";""folder depth 1"";""1289255694232"";"""""
"22432;""8"";""18 total bookmarks"";""2 folders"";""folder depth 1"";""1289255772531"";"""""
"22432;""8"";""18 total bookmarks"";""2 folders"";""folder depth 1"";""1289264041076"";"""""
"22435;""8"";""44 total bookmarks"";""2 folders"";""folder depth 1"";""1289270277830"";"""""
"22437;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289264479500"";"""""
"22444;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289254893163"";"""""
"22444;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289255732917"";"""""
"22444;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289256180825"";"""""
"22444;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289272145508"";"""""
"22445;""8"";""90 total bookmarks"";""7 folders"";""folder depth 2"";""1289253169107"";"""""
"22445;""8"";""90 total bookmarks"";""7 folders"";""folder depth 2"";""1289257731900"";"""""
"22445;""8"";""90 total bookmarks"";""7 folders"";""folder depth 2"";""1289263409872"";"""""
"22445;""8"";""90 total bookmarks"";""7 folders"";""folder depth 2"";""1289272913640"";"""""
"22445;""8"";""90 total bookmarks"";""7 folders"";""folder depth 2"";""1289277302859"";"""""
"22452;""8"";""75 total bookmarks"";""19 folders"";""folder depth 2"";""1289256647320"";"""""
"22454;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289266343966"";"""""
"22455;""8"";""48 total bookmarks"";""2 folders"";""folder depth 1"";""1289255654706"";"""""
"22456;""8"";""79 total bookmarks"";""2 folders"";""folder depth 1"";""1289265317718"";"""""
"22457;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289257195806"";"""""
"22459;""8"";""41 total bookmarks"";""5 folders"";""folder depth 2"";""1289252928178"";"""""
"22459;""8"";""41 total bookmarks"";""5 folders"";""folder depth 2"";""1289256348619"";"""""
"22472;""8"";""5144 total bookmarks"";""417 folders"";""folder depth 6"";""1289253546102"";"""""
"22473;""8"";""8 total bookmarks"";""0 folders"";""folder depth 0"";""1289276712949"";"""""
"22475;""8"";""115 total bookmarks"";""15 folders"";""folder depth 1"";""1289263048055"";"""""
"22475;""8"";""115 total bookmarks"";""15 folders"";""folder depth 1"";""1289270399406"";"""""
"22483;""8"";""977 total bookmarks"";""318 folders"";""folder depth 2"";""1289265683570"";"""""
"22483;""8"";""977 total bookmarks"";""318 folders"";""folder depth 2"";""1289272049582"";"""""
"22483;""8"";""977 total bookmarks"";""318 folders"";""folder depth 2"";""1289272298846"";"""""
"22483;""8"";""977 total bookmarks"";""318 folders"";""folder depth 2"";""1289276789807"";"""""
"22486;""8"";""20 total bookmarks"";""2 folders"";""folder depth 1"";""1289256554435"";"""""
"22486;""8"";""20 total bookmarks"";""2 folders"";""folder depth 1"";""1289260713853"";"""""
"22487;""8"";""23 total bookmarks"";""2 folders"";""folder depth 1"";""1289260718997"";"""""
"22489;""8"";""115 total bookmarks"";""7 folders"";""folder depth 1"";""1289253107443"";"""""
"22489;""8"";""115 total bookmarks"";""7 folders"";""folder depth 1"";""1289253945059"";"""""
"22489;""8"";""115 total bookmarks"";""7 folders"";""folder depth 1"";""1289275705039"";"""""
"22490;""8"";""519 total bookmarks"";""89 folders"";""folder depth 3"";""1289253824948"";"""""
"22492;""8"";""301 total bookmarks"";""17 folders"";""folder depth 1"";""1289252924230"";"""""
"22492;""8"";""301 total bookmarks"";""17 folders"";""folder depth 1"";""1289252961299"";"""""
"22492;""8"";""301 total bookmarks"";""17 folders"";""folder depth 1"";""1289253197050"";"""""
"22492;""8"";""301 total bookmarks"";""17 folders"";""folder depth 1"";""1289254378591"";"""""
"22492;""8"";""301 total bookmarks"";""17 folders"";""folder depth 1"";""1289254542660"";"""""
"22494;""8"";""75 total bookmarks"";""1 folders"";""folder depth 1"";""1289253534165"";"""""
"22494;""8"";""75 total bookmarks"";""1 folders"";""folder depth 1"";""1289254423019"";"""""
"22494;""8"";""75 total bookmarks"";""1 folders"";""folder depth 1"";""1289259729320"";"""""
"22494;""8"";""75 total bookmarks"";""1 folders"";""folder depth 1"";""1289273821504"";"""""
"22494;""8"";""75 total bookmarks"";""1 folders"";""folder depth 1"";""1289273862180"";"""""
"22494;""8"";""75 total bookmarks"";""1 folders"";""folder depth 1"";""1289274975114"";"""""
"22494;""8"";""75 total bookmarks"";""1 folders"";""folder depth 1"";""1289277961242"";"""""
"22500;""8"";""28 total bookmarks"";""3 folders"";""folder depth 1"";""1289255769234"";"""""
"22500;""8"";""28 total bookmarks"";""3 folders"";""folder depth 1"";""1289256064904"";"""""
"22500;""8"";""28 total bookmarks"";""3 folders"";""folder depth 1"";""1289262292083"";"""""
"22502;""8"";""126 total bookmarks"";""1 folders"";""folder depth 1"";""1289261413006"";"""""
"22502;""8"";""126 total bookmarks"";""1 folders"";""folder depth 1"";""1289275354915"";"""""
"22502;""8"";""126 total bookmarks"";""1 folders"";""folder depth 1"";""1289276783035"";"""""
"22503;""8"";""14 total bookmarks"";""2 folders"";""folder depth 1"";""1289254467903"";"""""
"22503;""8"";""14 total bookmarks"";""2 folders"";""folder depth 1"";""1289263822533"";"""""
"22506;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289255171129"";"""""
"22508;""8"";""31 total bookmarks"";""8 folders"";""folder depth 1"";""1289271417899"";"""""
"22513;""8"";""30 total bookmarks"";""6 folders"";""folder depth 1"";""1289253211475"";"""""
"22513;""8"";""30 total bookmarks"";""6 folders"";""folder depth 1"";""1289253763472"";"""""
"22513;""8"";""30 total bookmarks"";""6 folders"";""folder depth 1"";""1289254567561"";"""""
"22518;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289263028098"";"""""
"22521;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289271428581"";"""""
"22522;""8"";""45 total bookmarks"";""5 folders"";""folder depth 2"";""1289273662211"";"""""
"22523;""8"";""26 total bookmarks"";""2 folders"";""folder depth 1"";""1289269786215"";"""""
"22525;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289253845021"";"""""
"22526;""8"";""113 total bookmarks"";""8 folders"";""folder depth 1"";""1289268588232"";"""""
"22526;""8"";""113 total bookmarks"";""8 folders"";""folder depth 1"";""1289268968292"";"""""
"22527;""8"";""429 total bookmarks"";""68 folders"";""folder depth 5"";""1289275388470"";"""""
"22530;""8"";""117 total bookmarks"";""18 folders"";""folder depth 3"";""1289259402191"";"""""
"22530;""8"";""117 total bookmarks"";""18 folders"";""folder depth 3"";""1289277539182"";"""""
"22530;""8"";""117 total bookmarks"";""18 folders"";""folder depth 3"";""1289277994635"";"""""
"22532;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289258005308"";"""""
"22533;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289263541608"";"""""
"22533;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289266692455"";"""""
"22533;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289267826511"";"""""
"22533;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289269182257"";"""""
"22533;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289276553529"";"""""
"22533;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289278673005"";"""""
"22536;""8"";""35 total bookmarks"";""2 folders"";""folder depth 1"";""1289259801593"";"""""
"22536;""8"";""35 total bookmarks"";""2 folders"";""folder depth 1"";""1289262068296"";"""""
"22536;""8"";""35 total bookmarks"";""2 folders"";""folder depth 1"";""1289265521626"";"""""
"22540;""8"";""347 total bookmarks"";""8 folders"";""folder depth 2"";""1289275716862"";"""""
"22540;""8"";""347 total bookmarks"";""8 folders"";""folder depth 2"";""1289276404037"";"""""
"22545;""8"";""51 total bookmarks"";""8 folders"";""folder depth 1"";""1289253105736"";"""""
"22545;""8"";""51 total bookmarks"";""8 folders"";""folder depth 1"";""1289253657347"";"""""
"22545;""8"";""51 total bookmarks"";""8 folders"";""folder depth 1"";""1289254644318"";"""""
"22545;""8"";""51 total bookmarks"";""8 folders"";""folder depth 1"";""1289254754598"";"""""
"22546;""8"";""543 total bookmarks"";""71 folders"";""folder depth 3"";""1289275780981"";"""""
"22547;""8"";""237 total bookmarks"";""17 folders"";""folder depth 4"";""1289254559020"";"""""
"22547;""8"";""237 total bookmarks"";""17 folders"";""folder depth 4"";""1289257286666"";"""""
"22547;""8"";""237 total bookmarks"";""17 folders"";""folder depth 4"";""1289262112186"";"""""
"22552;""8"";""189 total bookmarks"";""43 folders"";""folder depth 2"";""1289271886834"";"""""
"22553;""8"";""16 total bookmarks"";""1 folders"";""folder depth 1"";""1289263282749"";"""""
"22553;""8"";""16 total bookmarks"";""1 folders"";""folder depth 1"";""1289268428885"";"""""
"22556;""8"";""78 total bookmarks"";""13 folders"";""folder depth 1"";""1289263446954"";"""""
"22557;""8"";""36 total bookmarks"";""0 folders"";""folder depth 0"";""1289263451561"";"""""
"22557;""8"";""36 total bookmarks"";""0 folders"";""folder depth 0"";""1289269349588"";"""""
"22557;""8"";""36 total bookmarks"";""0 folders"";""folder depth 0"";""1289269952174"";"""""
"22558;""8"";""50 total bookmarks"";""8 folders"";""folder depth 1"";""1289253204665"";"""""
"22558;""8"";""50 total bookmarks"";""8 folders"";""folder depth 1"";""1289262888574"";"""""
"22560;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289271445272"";"""""
"22560;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289274227847"";"""""
"22560;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289276764349"";"""""
"22562;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289277494267"";"""""
"22572;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289252848298"";"""""
"22572;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289265584162"";"""""
"22572;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289273702535"";"""""
"22574;""8"";""448 total bookmarks"";""27 folders"";""folder depth 3"";""1289252953604"";"""""
"22577;""8"";""56 total bookmarks"";""8 folders"";""folder depth 1"";""1289263925309"";"""""
"22577;""8"";""56 total bookmarks"";""8 folders"";""folder depth 1"";""1289269769810"";"""""
"22577;""8"";""56 total bookmarks"";""8 folders"";""folder depth 1"";""1289275984648"";"""""
"22580;""8"";""12 total bookmarks"";""1 folders"";""folder depth 1"";""1289253737760"";"""""
"22583;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289256489772"";"""""
"22583;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289260428628"";"""""
"22584;""8"";""53 total bookmarks"";""7 folders"";""folder depth 1"";""1289254527166"";"""""
"22589;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289269757568"";"""""
"22590;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289252850856"";"""""
"22590;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289255538055"";"""""
"22591;""8"";""47 total bookmarks"";""5 folders"";""folder depth 1"";""1289253722102"";"""""
"22591;""8"";""47 total bookmarks"";""5 folders"";""folder depth 1"";""1289253914233"";"""""
"22592;""8"";""26 total bookmarks"";""2 folders"";""folder depth 1"";""1289266218276"";"""""
"22592;""8"";""26 total bookmarks"";""2 folders"";""folder depth 1"";""1289270442393"";"""""
"22592;""8"";""26 total bookmarks"";""2 folders"";""folder depth 1"";""1289272845519"";"""""
"22600;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289270978863"";"""""
"22600;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289271083600"";"""""
"22600;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289273957476"";"""""
"22600;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289274087784"";"""""
"22600;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289277256429"";"""""
"22600;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289277908639"";"""""
"22603;""8"";""43 total bookmarks"";""7 folders"";""folder depth 1"";""1289256206749"";"""""
"22603;""8"";""43 total bookmarks"";""7 folders"";""folder depth 1"";""1289266800695"";"""""
"22604;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289253140367"";"""""
"22605;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289253000636"";"""""
"22608;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289256568629"";"""""
"22608;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289259223626"";"""""
"22612;""8"";""17 total bookmarks"";""3 folders"";""folder depth 1"";""1289267212468"";"""""
"22612;""8"";""17 total bookmarks"";""3 folders"";""folder depth 1"";""1289278370903"";"""""
"22617;""8"";""49 total bookmarks"";""6 folders"";""folder depth 1"";""1289257703110"";"""""
"22617;""8"";""49 total bookmarks"";""6 folders"";""folder depth 1"";""1289266232711"";"""""
"22618;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289266361438"";"""""
"22618;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289276363955"";"""""
"22623;""8"";""18 total bookmarks"";""2 folders"";""folder depth 1"";""1289263959982"";"""""
"22623;""8"";""18 total bookmarks"";""2 folders"";""folder depth 1"";""1289264062395"";"""""
"22625;""8"";""26 total bookmarks"";""4 folders"";""folder depth 2"";""1289253885009"";"""""
"22625;""8"";""26 total bookmarks"";""4 folders"";""folder depth 2"";""1289267077499"";"""""
"22625;""8"";""26 total bookmarks"";""4 folders"";""folder depth 2"";""1289276689539"";"""""
"22626;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289260193860"";"""""
"22626;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289264214686"";"""""
"22628;""8"";""22 total bookmarks"";""5 folders"";""folder depth 1"";""1289272306711"";"""""
"22632;""8"";""29 total bookmarks"";""11 folders"";""folder depth 2"";""1289254307803"";"""""
"22632;""8"";""29 total bookmarks"";""11 folders"";""folder depth 2"";""1289255666821"";"""""
"22632;""8"";""29 total bookmarks"";""11 folders"";""folder depth 2"";""1289255888812"";"""""
"22632;""8"";""29 total bookmarks"";""11 folders"";""folder depth 2"";""1289267042495"";"""""
"22635;""8"";""30 total bookmarks"";""3 folders"";""folder depth 1"";""1289253626299"";"""""
"22635;""8"";""30 total bookmarks"";""3 folders"";""folder depth 1"";""1289254086007"";"""""
"22635;""8"";""30 total bookmarks"";""3 folders"";""folder depth 1"";""1289254308193"";"""""
"22635;""8"";""30 total bookmarks"";""3 folders"";""folder depth 1"";""1289254852126"";"""""
"22635;""8"";""30 total bookmarks"";""3 folders"";""folder depth 1"";""1289254901887"";"""""
"22636;""8"";""323 total bookmarks"";""62 folders"";""folder depth 2"";""1289263014131"";"""""
"22636;""8"";""323 total bookmarks"";""62 folders"";""folder depth 2"";""1289272282420"";"""""
"22636;""8"";""323 total bookmarks"";""62 folders"";""folder depth 2"";""1289272375619"";"""""
"22637;""8"";""87 total bookmarks"";""2 folders"";""folder depth 1"";""1289255718900"";"""""
"22637;""8"";""87 total bookmarks"";""2 folders"";""folder depth 1"";""1289255793888"";"""""
"22637;""8"";""87 total bookmarks"";""2 folders"";""folder depth 1"";""1289266349768"";"""""
"22637;""8"";""88 total bookmarks"";""2 folders"";""folder depth 1"";""1289268972647"";"""""
"22637;""8"";""88 total bookmarks"";""2 folders"";""folder depth 1"";""1289273769044"";"""""
"22637;""8"";""91 total bookmarks"";""2 folders"";""folder depth 1"";""1289278040915"";"""""
"22641;""8"";""40 total bookmarks"";""7 folders"";""folder depth 1"";""1289277633359"";"""""
"22641;""8"";""40 total bookmarks"";""7 folders"";""folder depth 1"";""1289277990814"";"""""
"22642;""8"";""687 total bookmarks"";""41 folders"";""folder depth 4"";""1289260258878"";"""""
"22642;""8"";""687 total bookmarks"";""41 folders"";""folder depth 4"";""1289264674354"";"""""
"22643;""8"";""24 total bookmarks"";""6 folders"";""folder depth 2"";""1289254880210"";"""""
"22643;""8"";""24 total bookmarks"";""6 folders"";""folder depth 2"";""1289255896447"";"""""
"22643;""8"";""24 total bookmarks"";""6 folders"";""folder depth 2"";""1289256651760"";"""""
"22647;""8"";""569 total bookmarks"";""58 folders"";""folder depth 2"";""1289274377682"";"""""
"22648;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289264667160"";"""""
"22651;""8"";""54 total bookmarks"";""7 folders"";""folder depth 1"";""1289271129910"";"""""
"22651;""8"";""54 total bookmarks"";""7 folders"";""folder depth 1"";""1289271378066"";"""""
"22654;""8"";""23 total bookmarks"";""4 folders"";""folder depth 1"";""1289254019235"";"""""
"22654;""8"";""23 total bookmarks"";""4 folders"";""folder depth 1"";""1289255347129"";"""""
"22654;""8"";""23 total bookmarks"";""4 folders"";""folder depth 1"";""1289256615697"";"""""
"22654;""8"";""23 total bookmarks"";""4 folders"";""folder depth 1"";""1289263513359"";"""""
"22654;""8"";""23 total bookmarks"";""4 folders"";""folder depth 1"";""1289268227714"";"""""
"22654;""8"";""23 total bookmarks"";""4 folders"";""folder depth 1"";""1289273791761"";"""""
"22664;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289254553223"";"""""
"22664;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289268306891"";"""""
"22665;""8"";""36 total bookmarks"";""1 folders"";""folder depth 1"";""1289263149217"";"""""
"22667;""8"";""32 total bookmarks"";""7 folders"";""folder depth 1"";""1289271159590"";"""""
"22672;""8"";""447 total bookmarks"";""48 folders"";""folder depth 5"";""1289253935093"";"""""
"22672;""8"";""447 total bookmarks"";""48 folders"";""folder depth 5"";""1289260070540"";"""""
"22672;""8"";""447 total bookmarks"";""48 folders"";""folder depth 5"";""1289265742484"";"""""
"22672;""8"";""447 total bookmarks"";""48 folders"";""folder depth 5"";""1289267160847"";"""""
"22672;""8"";""447 total bookmarks"";""48 folders"";""folder depth 5"";""1289275173058"";"""""
"22673;""8"";""275 total bookmarks"";""13 folders"";""folder depth 1"";""1289253399822"";"""""
"22673;""8"";""275 total bookmarks"";""13 folders"";""folder depth 1"";""1289262165770"";"""""
"22680;""8"";""333 total bookmarks"";""11 folders"";""folder depth 1"";""1289260516055"";"""""
"22681;""8"";""18 total bookmarks"";""1 folders"";""folder depth 1"";""1289268356578"";"""""
"22681;""8"";""18 total bookmarks"";""1 folders"";""folder depth 1"";""1289272673619"";"""""
"22681;""8"";""18 total bookmarks"";""1 folders"";""folder depth 1"";""1289278025583"";"""""
"22684;""8"";""17 total bookmarks"";""2 folders"";""folder depth 1"";""1289260399369"";"""""
"22684;""8"";""17 total bookmarks"";""2 folders"";""folder depth 1"";""1289263979675"";"""""
"22684;""8"";""17 total bookmarks"";""2 folders"";""folder depth 1"";""1289267908644"";"""""
"22685;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289273902354"";"""""
"22689;""8"";""20 total bookmarks"";""2 folders"";""folder depth 1"";""1289254878858"";"""""
"22689;""8"";""20 total bookmarks"";""2 folders"";""folder depth 1"";""1289254929276"";"""""
"22689;""8"";""20 total bookmarks"";""2 folders"";""folder depth 1"";""1289255133587"";"""""
"22689;""8"";""20 total bookmarks"";""2 folders"";""folder depth 1"";""1289255427161"";"""""
"22689;""8"";""22 total bookmarks"";""2 folders"";""folder depth 1"";""1289256837142"";"""""
"22690;""8"";""35 total bookmarks"";""3 folders"";""folder depth 1"";""1289266084230"";"""""
"22690;""8"";""35 total bookmarks"";""3 folders"";""folder depth 1"";""1289270678478"";"""""
"22693;""8"";""42 total bookmarks"";""7 folders"";""folder depth 1"";""1289271856797"";"""""
"22694;""8"";""98 total bookmarks"";""1 folders"";""folder depth 1"";""1289271776934"";"""""
"22696;""8"";""53 total bookmarks"";""3 folders"";""folder depth 1"";""1289267211257"";"""""
"22698;""8"";""52 total bookmarks"";""2 folders"";""folder depth 1"";""1289258376132"";"""""
"22698;""8"";""52 total bookmarks"";""2 folders"";""folder depth 1"";""1289262222722"";"""""
"22698;""8"";""52 total bookmarks"";""2 folders"";""folder depth 1"";""1289274099122"";"""""
"22700;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289267141749"";"""""
"22705;""8"";""52 total bookmarks"";""11 folders"";""folder depth 1"";""1289259221088"";"""""
